"j","i","CNTSCHID","CNTSTUID","CNT","CREATAS","GROSAGR","missing_CREATAS","missing_GROSAGR"
10,6,NA,NA,"Albania",-0.106457492915347,2.37759556928268,1,1
10,7,NA,NA,"Albania",1.85575209373553,0.51848162125991,1,1
10,8,NA,NA,"Albania",1.03082903472927,-2.06303389672612,1,1
10,9,NA,NA,"Albania",1.62808150232837,-1.41280573881588,1,1
10,10,NA,NA,"Albania",-0.108744028071052,-2.14272877739851,1,1
10,11,NA,NA,"Albania",2.80676848157534,0.528432985117506,1,1
10,12,NA,NA,"Albania",0.396867433437354,2.31104276781417,1,1
10,13,NA,NA,"Albania",-0.410049715763974,0.0129101148621842,1,1
10,14,NA,NA,"Albania",2.54410098353736,-1.39593953060484,1,1
10,15,NA,NA,"Albania",-0.0390760099725558,-0.985366075848545,1,1
10,16,NA,NA,"Albania",3.14214150696115,-2.28227472234474,1,1
10,17,NA,NA,"Albania",1.11117555465209,-0.605098260654035,1,1
10,18,NA,NA,"Albania",1.61028131290302,-0.574185025517724,1,1
10,19,NA,NA,"Albania",1.09776879643998,-1.99237605909616,1,1
10,20,NA,NA,"Albania",0.698260395310689,-0.475322204050288,1,1
10,21,NA,NA,"Albania",-0.525017110458694,0.488670321490879,1,1
10,22,NA,NA,"Albania",-0.304633399444387,-0.085756254987692,1,1
10,23,NA,NA,"Albania",2.65797360982849,0.639433624639381,1,1
10,24,NA,NA,"Albania",1.4067369543477,1.63734275725601,1,1
10,25,NA,NA,"Albania",-0.710034309935587,-0.779351044178407,1,1
10,26,NA,NA,"Albania",2.36451869701855,1.55064367038068,1,1
10,27,NA,NA,"Albania",2.34592005396503,-2.82046578399874,1,1
10,28,NA,NA,"Albania",1.3114013494173,0.684431200803194,1,1
10,29,NA,NA,"Albania",-0.816169227549045,-2.04883335003504,1,1
10,30,NA,NA,"Albania",1.25006599580693,-0.396531229723351,1,1
10,31,NA,NA,"Albania",0.336199506611797,0.985860878040983,1,1
10,32,NA,NA,"Albania",-0.00415222639526225,-1.68143730562875,1,1
10,33,NA,NA,"Albania",-0.0259884084646391,1.37374295687546,1,1
10,34,NA,NA,"Albania",-0.103621832714502,-0.0729854688418008,1,1
10,35,NA,NA,"Albania",2.0954321780381,-2.14293893356862,1,1
10,36,NA,NA,"Albania",0.633283944946917,-1.08512881744861,1,1
10,37,NA,NA,"Albania",2.32503897696928,-2.27234162290138,1,1
10,38,NA,NA,"Albania",4.13996879656327,1.02976402141756,1,1
10,39,NA,NA,"Albania",1.09838414139622,-0.169300023688088,1,1
10,40,NA,NA,"Albania",-0.219600029733677,-0.076979130928143,1,1
10,41,NA,NA,"Albania",3.18773624349792,-0.401172342746183,1,1
10,42,NA,NA,"Albania",0.415886812132448,-0.778410828084985,1,1
10,43,NA,NA,"Albania",-0.407298823572855,-2.80938684539349,1,1
10,44,NA,NA,"Albania",2.31875511654143,0.332963855851254,1,1
10,45,NA,NA,"Albania",1.67626315641489,1.9452485388775,1,1
11,1,800011,802252,"Albania",-0.434765182871738,-0.16,1,0
11,2,800011,803263,"Albania",0.4225,0.993183734521292,0,1
11,3,800011,804555,"Albania",1.743,0.327020996775381,0,1
11,4,800011,804570,"Albania",0.4808,-0.4299,0,0
11,5,NA,NA,"Albania",1.32465277838304,1.10219061196658,1,1
11,6,NA,NA,"Albania",0.653677999696903,-0.751772387078278,1,1
11,7,NA,NA,"Albania",1.0804717182158,-0.975992608074515,1,1
11,8,NA,NA,"Albania",0.417765074660298,-0.417563663892621,1,1
11,9,NA,NA,"Albania",1.67515568008823,-0.448801093535277,1,1
11,10,NA,NA,"Albania",-1.97452272337444,-1.02383081676787,1,1
11,11,NA,NA,"Albania",0.86825415546528,-3.68400304629974,1,1
11,12,NA,NA,"Albania",2.00119912663191,-2.61886969907823,1,1
11,13,NA,NA,"Albania",1.30815871526755,-1.81055771075124,1,1
11,14,NA,NA,"Albania",0.399528879578425,-0.752086183460728,1,1
11,15,NA,NA,"Albania",2.9408515155471,-0.316005806196139,1,1
11,16,NA,NA,"Albania",2.94440824491086,-3.20708987876558,1,1
11,17,NA,NA,"Albania",1.05594488331428,-2.27282527330481,1,1
11,18,NA,NA,"Albania",2.15323098886232,-1.44336848812526,1,1
11,19,NA,NA,"Albania",-0.361661410663439,-0.10995033127763,1,1
11,20,NA,NA,"Albania",0.0692785350881839,-1.07729826955553,1,1
11,21,NA,NA,"Albania",2.07330378095207,-0.0996314562723863,1,1
11,22,NA,NA,"Albania",1.90752386371667,-1.8210881231085,1,1
11,23,NA,NA,"Albania",1.1458015041895,-1.61455886392993,1,1
11,24,NA,NA,"Albania",1.10587204128893,-0.122704774781113,1,1
11,25,NA,NA,"Albania",1.19681718489367,1.76243181876998,1,1
11,26,NA,NA,"Albania",1.07452098047426,2.19191328460083,1,1
11,27,NA,NA,"Albania",-0.373118135471485,-0.00151269555422084,1,1
11,28,NA,NA,"Albania",0.218839071847303,0.0809930355272039,1,1
11,29,NA,NA,"Albania",1.92497356994787,-0.354103961789978,1,1
11,30,NA,NA,"Albania",1.26432383267719,-0.987583914540562,1,1
11,31,NA,NA,"Albania",1.47262998829216,-1.09146516008845,1,1
11,32,NA,NA,"Albania",-0.121097311272438,-1.2230470950236,1,1
11,33,NA,NA,"Albania",2.35545815975194,-1.08049213815832,1,1
11,34,NA,NA,"Albania",-0.875383794944346,0.590816457831406,1,1
11,35,NA,NA,"Albania",1.31608050305901,1.23847057820219,1,1
11,36,NA,NA,"Albania",0.160019652965484,-1.92822224657731,1,1
11,37,NA,NA,"Albania",0.778381979061721,0.397604949812893,1,1
11,38,NA,NA,"Albania",1.74433035834588,1.30679629216346,1,1
11,39,NA,NA,"Albania",-0.393378384753964,1.02595190131582,1,1
11,40,NA,NA,"Albania",1.55230146629461,-1.30834329007508,1,1
11,41,NA,NA,"Albania",-0.787382010805226,-0.33594654125537,1,1
11,42,NA,NA,"Albania",0.673904186004044,2.09381483315006,1,1
11,43,NA,NA,"Albania",2.39610841173804,-2.89296256721838,1,1
11,44,NA,NA,"Albania",0.961027022132234,-0.364603617327954,1,1
11,45,NA,NA,"Albania",1.39000015835993,0.680798076011493,1,1
12,1,800012,800490,"Albania",1.8577,2.0294,0,0
12,2,800012,800582,"Albania",-0.4304,-0.3061,0,0
12,3,800012,801736,"Albania",1.5128,0.3271,0,0
12,4,800012,801788,"Albania",0.097,0.2929,0,0
12,5,800012,802592,"Albania",3.15223095281266,-0.7115,1,0
12,6,800012,802606,"Albania",4.2166,-0.3061,0,0
12,7,800012,802705,"Albania",2.2324220888939,-0.3061,1,0
12,8,800012,802728,"Albania",1.3523,-0.16,0,0
12,9,800012,802731,"Albania",1.3452,0.3271,0,0
12,10,800012,802937,"Albania",1.90235772401118,0.514260369135029,1,1
12,11,800012,803239,"Albania",0.9063,-0.5185,0,0
12,12,800012,803337,"Albania",0.3514,-0.7464,0,0
12,13,800012,803428,"Albania",1.4745,-0.3061,0,0
12,14,800012,803746,"Albania",1.8508,0.3202,0,0
12,15,800012,804379,"Albania",3.40447092770847,1.10983977736518,1,1
12,16,800012,804912,"Albania",-0.379711836788786,0.195078811871558,1,1
12,17,800012,805352,"Albania",3.8666,-3.5994,0,0
12,18,800012,806403,"Albania",1.4745,-0.3061,0,0
12,19,800012,806580,"Albania",1.0956,2.0294,0,0
12,20,NA,NA,"Albania",0.974608215791357,1.41880735856185,1,1
12,21,NA,NA,"Albania",-1.14534960149982,-1.62212740792456,1,1
12,22,NA,NA,"Albania",2.12319168883189,-0.611231570822375,1,1
12,23,NA,NA,"Albania",0.195627563486963,-0.727984571281098,1,1
12,24,NA,NA,"Albania",1.92685049251014,-0.983324649469007,1,1
12,25,NA,NA,"Albania",4.09441149914459,2.7248321639143,1,1
12,26,NA,NA,"Albania",-0.583267457178893,0.259758594163503,1,1
12,27,NA,NA,"Albania",3.03729646063281,-0.142377564612199,1,1
12,28,NA,NA,"Albania",2.53690006129514,-2.55223805103142,1,1
12,29,NA,NA,"Albania",-0.502205696331992,3.23423193554707,1,1
12,30,NA,NA,"Albania",1.63585721128907,-0.584086241497112,1,1
12,31,NA,NA,"Albania",1.73600916206313,0.648548350769751,1,1
12,32,NA,NA,"Albania",1.2893072692214,-0.281587832313642,1,1
12,33,NA,NA,"Albania",0.596880634159786,-0.19079399681194,1,1
12,34,NA,NA,"Albania",0.0240757498247521,0.898550761641527,1,1
12,35,NA,NA,"Albania",-0.424077475933643,-0.726642488950372,1,1
12,36,NA,NA,"Albania",1.04636555105252,0.27556210033748,1,1
12,37,NA,NA,"Albania",3.14866288236765,0.990807557522107,1,1
12,38,NA,NA,"Albania",1.28621174593083,1.26245102880084,1,1
12,39,NA,NA,"Albania",2.23157065955921,-1.37353387389745,1,1
12,40,NA,NA,"Albania",2.14724324382879,0.517296354934447,1,1
12,41,NA,NA,"Albania",1.32973280292358,-0.907491934299086,1,1
12,42,NA,NA,"Albania",3.1412151901163,1.93107702759941,1,1
12,43,NA,NA,"Albania",1.34713862153724,0.704165942768292,1,1
12,44,NA,NA,"Albania",1.5745218671458,-0.607268165350693,1,1
12,45,NA,NA,"Albania",0.34801809260777,-0.226395607521833,1,1
13,1,800013,800606,"Albania",0.0528,1.7012,0,0
13,2,800013,801035,"Albania",0.8231,-0.16,0,0
13,3,800013,801960,"Albania",1.06181897255562,-3.5994,1,0
13,4,800013,802201,"Albania",4.2166,-3.5994,0,0
13,5,800013,803032,"Albania",1.62776602646116,-0.0234747400777906,1,1
13,6,800013,803717,"Albania",1.9373,-0.3061,0,0
13,7,800013,806678,"Albania",-0.898710934941053,1.2444111664046,1,1
13,8,800013,806766,"Albania",0.513590634171381,-0.4854,1,0
13,9,800013,807266,"Albania",1.43190456146752,-1.62161795322997,1,1
13,10,NA,NA,"Albania",0.279637950856254,-0.393955727471684,1,1
13,11,NA,NA,"Albania",1.34250021588742,-0.952685780841804,1,1
13,12,NA,NA,"Albania",3.03999171001913,-0.666091436262285,1,1
13,13,NA,NA,"Albania",1.68655531053258,0.21958653544019,1,1
13,14,NA,NA,"Albania",2.05162029092801,-1.16981180087183,1,1
13,15,NA,NA,"Albania",0.394096006047699,0.674012632380873,1,1
13,16,NA,NA,"Albania",3.08364010379203,-0.691349005366395,1,1
13,17,NA,NA,"Albania",0.568234260166685,-1.68146234457179,1,1
13,18,NA,NA,"Albania",2.17552232468088,-1.22457265983288,1,1
13,19,NA,NA,"Albania",0.349172456423994,-0.800482660729915,1,1
13,20,NA,NA,"Albania",2.07122014420773,0.7676827697555,1,1
13,21,NA,NA,"Albania",0.924637332022899,-0.236245714666955,1,1
13,22,NA,NA,"Albania",1.45291586100008,-2.18079473491774,1,1
13,23,NA,NA,"Albania",1.04044374777767,0.480802596542792,1,1
13,24,NA,NA,"Albania",1.81406035534106,-1.44361440418681,1,1
13,25,NA,NA,"Albania",0.753494544330634,1.1570188143383,1,1
13,26,NA,NA,"Albania",-0.168557408091726,-0.487295845027599,1,1
13,27,NA,NA,"Albania",0.951476765102313,-0.351921734829173,1,1
13,28,NA,NA,"Albania",1.58202084786542,-0.382912703532863,1,1
13,29,NA,NA,"Albania",2.78987634432412,0.86125414077222,1,1
13,30,NA,NA,"Albania",0.684823234232662,-1.66095301320404,1,1
13,31,NA,NA,"Albania",0.902051970460278,0.317829311919411,1,1
13,32,NA,NA,"Albania",1.05605115403781,-1.70620925267905,1,1
13,33,NA,NA,"Albania",5.6457178841281,0.375597486487954,1,1
13,34,NA,NA,"Albania",0.539765254092265,-1.39915204266534,1,1
13,35,NA,NA,"Albania",-0.669221865264042,-1.85326422158776,1,1
13,36,NA,NA,"Albania",2.8766978543271,0.313486626021187,1,1
13,37,NA,NA,"Albania",0.870983244833763,2.31415441955806,1,1
13,38,NA,NA,"Albania",1.53885403841849,-0.98975100922975,1,1
13,39,NA,NA,"Albania",0.576713110499787,0.0676934567737911,1,1
13,40,NA,NA,"Albania",2.39251425113084,2.11320471012621,1,1
13,41,NA,NA,"Albania",1.32605762151217,0.693492757123827,1,1
13,42,NA,NA,"Albania",2.54230845025393,-0.78222697242952,1,1
13,43,NA,NA,"Albania",3.2784015718196,0.762311325526128,1,1
13,44,NA,NA,"Albania",0.0806440431472948,1.28071155463259,1,1
13,45,NA,NA,"Albania",1.99949436279165,-0.390081917409915,1,1
14,1,800014,800510,"Albania",0.6672,0.2143,0,0
14,2,800014,800709,"Albania",0.1943,-0.3061,0,0
14,3,800014,800799,"Albania",0.3262,0.2859,0,0
14,4,800014,800824,"Albania",1.007,0.6468,0,0
14,5,800014,800870,"Albania",1.4745,-3.5994,0,0
14,6,800014,801233,"Albania",0.7284,-1.1501,0,0
14,7,800014,801604,"Albania",0.4531,-1.3155,0,0
14,8,800014,802036,"Albania",0.494,0.2143,0,0
14,9,800014,802109,"Albania",-1.117,-0.6684,0,0
14,10,800014,802171,"Albania",1.46300829288804,-1.85251046237786,1,1
14,11,800014,802225,"Albania",0.457,-0.4299,0,0
14,12,800014,802398,"Albania",1.4745,0.2429,0,0
14,13,800014,802448,"Albania",0.9063,0.8171,0,0
14,14,800014,802490,"Albania",0.0474,-0.7776,0,0
14,15,800014,802942,"Albania",1.4745,-3.5994,0,0
14,16,800014,802956,"Albania",0.9063,-0.3061,0,0
14,17,800014,803177,"Albania",1.90716020422534,-2.0270056887725,1,1
14,18,800014,803319,"Albania",0.4846,-0.4664,0,0
14,19,800014,803372,"Albania",0.3169,0.6737,0,0
14,20,800014,803516,"Albania",0.7875,0.6831,0,0
14,21,800014,804004,"Albania",3.374,-3.5994,0,0
14,22,800014,804039,"Albania",4.2166,-3.5994,0,0
14,23,800014,804329,"Albania",0.9063,-0.3061,0,0
14,24,800014,804401,"Albania",1.4745,-0.3061,0,0
14,25,800014,804613,"Albania",1.2334,-0.6684,0,0
14,26,800014,804648,"Albania",2.0791,-0.5185,0,0
14,27,800014,804671,"Albania",1.128,0.1371,0,0
14,28,800014,804734,"Albania",-1.117,-0.3061,0,0
14,29,800014,805026,"Albania",-0.0791,1.361,0,0
14,30,800014,805294,"Albania",4.263,0.362,0,0
14,31,800014,805331,"Albania",4.2166,-0.3061,0,0
14,32,800014,805376,"Albania",3.4325,-3.5994,0,0
14,33,800014,805693,"Albania",1.9048,-0.8948,0,0
14,34,800014,805871,"Albania",3.3816,-0.3061,0,0
14,35,800014,806244,"Albania",1.4745,-1.3386,0,0
14,36,800014,806453,"Albania",0.494,-0.3061,0,0
14,37,800014,806538,"Albania",4.2166,1.5392,0,0
14,38,800014,806631,"Albania",0.3039,-0.16,0,0
14,39,800014,806634,"Albania",4.2166,-0.3061,0,0
14,40,800014,806817,"Albania",0.0081,-3.5994,0,0
14,41,800014,807048,"Albania",1.9916,-0.3061,0,0
14,42,NA,NA,"Albania",-1.05131130129575,-2.23726535119812,1,1
14,43,NA,NA,"Albania",3.72447345484318,-0.958048117304744,1,1
14,44,NA,NA,"Albania",-1.0292988812077,-0.610037548045844,1,1
14,45,NA,NA,"Albania",1.01162756673805,1.51259408251481,1,1
15,1,800015,802305,"Albania",0.3522,0.2143,0,0
15,2,800015,802835,"Albania",1.4745,-0.3061,0,0
15,3,800015,803076,"Albania",0.7323,0.1337,0,0
15,4,800015,804183,"Albania",1.9564,-1.0261,0,0
15,5,800015,805460,"Albania",0.494,0.7701,0,0
15,6,800015,805664,"Albania",0.3294,-0.8948,0,0
15,7,NA,NA,"Albania",-0.797344165652643,-0.0593856778747674,1,1
15,8,NA,NA,"Albania",-0.539079795555259,-0.421423294252167,1,1
15,9,NA,NA,"Albania",1.20930908068484,-1.61621429254042,1,1
15,10,NA,NA,"Albania",3.19188578462533,-0.788309710474633,1,1
15,11,NA,NA,"Albania",-1.13255617757125,-2.04514353719665,1,1
15,12,NA,NA,"Albania",0.795847025286442,-0.578744672066975,1,1
15,13,NA,NA,"Albania",-0.631725063924277,-0.487107951862297,1,1
15,14,NA,NA,"Albania",0.025224829493069,0.82669379988709,1,1
15,15,NA,NA,"Albania",1.76971872569483,0.701946650860682,1,1
15,16,NA,NA,"Albania",1.84759147949747,-0.379805736566152,1,1
15,17,NA,NA,"Albania",0.941893341843518,-0.404018353251037,1,1
15,18,NA,NA,"Albania",-0.0866789673381316,1.65159251357575,1,1
15,19,NA,NA,"Albania",2.1000493811602,-0.449803023180334,1,1
15,20,NA,NA,"Albania",-1.3925903291116,1.12221534259532,1,1
15,21,NA,NA,"Albania",0.00607888462853157,-1.05979203256863,1,1
15,22,NA,NA,"Albania",2.04303857201028,-0.919791649341378,1,1
15,23,NA,NA,"Albania",-0.0504791269283877,-0.241095352947397,1,1
15,24,NA,NA,"Albania",-3.07897228975872,-0.608653833812899,1,1
15,25,NA,NA,"Albania",0.0960994452659504,-0.932779546318362,1,1
15,26,NA,NA,"Albania",-1.6145863957982,1.1473381064868,1,1
15,27,NA,NA,"Albania",0.839741989688982,-3.96193814963625,1,1
15,28,NA,NA,"Albania",0.561763806232131,0.683680183981347,1,1
15,29,NA,NA,"Albania",-0.625867584456634,-0.431727876536481,1,1
15,30,NA,NA,"Albania",-0.174039866018042,-0.559198742724373,1,1
15,31,NA,NA,"Albania",2.53460637245396,-1.53961753451809,1,1
15,32,NA,NA,"Albania",-0.0786366872908943,0.964177137542475,1,1
15,33,NA,NA,"Albania",2.34183818878465,-1.31932430493873,1,1
15,34,NA,NA,"Albania",0.979170399755338,-0.699937725315045,1,1
15,35,NA,NA,"Albania",3.19975009364773,0.417434769243097,1,1
15,36,NA,NA,"Albania",0.376895791058468,-0.924590601540593,1,1
15,37,NA,NA,"Albania",2.56518904588363,-0.417263598189729,1,1
15,38,NA,NA,"Albania",-0.442268226780049,-0.686668187051096,1,1
15,39,NA,NA,"Albania",1.9757640440441,0.400930927395445,1,1
15,40,NA,NA,"Albania",0.783337950393201,-1.08656293686577,1,1
15,41,NA,NA,"Albania",-0.187982481886466,1.03607999379139,1,1
15,42,NA,NA,"Albania",0.973882269505308,-1.10898933727382,1,1
15,43,NA,NA,"Albania",0.863598987514061,0.159462178216138,1,1
15,44,NA,NA,"Albania",0.922174201293197,2.86180051192162,1,1
15,45,NA,NA,"Albania",2.18955318299511,-0.981236916403348,1,1
16,1,800016,801142,"Albania",3.3458,-0.145,0,0
16,2,800016,801218,"Albania",1.86912438554168,0.78093809214597,1,1
16,3,800016,801405,"Albania",0.924559574843346,2.23897434607085,1,1
16,4,800016,801581,"Albania",0.95964674460351,-0.7464,1,0
16,5,800016,801721,"Albania",3.47487584370353,0.2444726111674,1,1
16,6,800016,801858,"Albania",2.0681111742462,-0.446054162780247,1,1
16,7,800016,802601,"Albania",1.16919918473568,0.7798,1,0
16,8,800016,802608,"Albania",1.1185,-0.8111,0,0
16,9,800016,802802,"Albania",2.92653449162739,-0.2794,1,0
16,10,800016,803086,"Albania",-0.299620850842501,-0.3061,1,0
16,11,800016,803410,"Albania",0.8951,-3.5994,0,0
16,12,800016,803788,"Albania",2.50691939001281,1.13985900485264,1,1
16,13,800016,803857,"Albania",3.35424739316148,-3.25591831302536,1,1
16,14,800016,803940,"Albania",1.2407,0.2069,0,0
16,15,800016,803985,"Albania",3.9360685667662,0.695032238261566,1,1
16,16,800016,804218,"Albania",1.71572852280511,0.321777461759675,1,1
16,17,800016,804369,"Albania",4.1226,0.671,0,0
16,18,800016,804495,"Albania",1.58041787783168,1.33536109330656,1,1
16,19,800016,804576,"Albania",2.4416487597313,-0.916074253530378,1,1
16,20,800016,804622,"Albania",1.6483,0.1605,0,0
16,21,800016,804940,"Albania",1.57590376804324,0.31931065978325,1,1
16,22,800016,805218,"Albania",0.755407960397519,2.0336444897556,1,1
16,23,800016,806280,"Albania",4.2166,-0.3061,0,0
16,24,800016,806495,"Albania",3.69249586385642,-0.3061,1,0
16,25,800016,806609,"Albania",0.28427058775557,-1.74368128338942,1,1
16,26,800016,806971,"Albania",-0.0568832508252022,1.33518352965488,1,1
16,27,800016,807410,"Albania",3.24492775232742,-1.96077225678148,1,1
16,28,NA,NA,"Albania",3.90217406380758,1.68426134318376,1,1
16,29,NA,NA,"Albania",-0.692290533049158,0.0510528679791621,1,1
16,30,NA,NA,"Albania",4.13772950153111,-0.340163570204742,1,1
16,31,NA,NA,"Albania",-0.617632174296238,-0.446897411515776,1,1
16,32,NA,NA,"Albania",-0.0172355480096558,0.492691475149032,1,1
16,33,NA,NA,"Albania",1.11308230253002,1.63922312865707,1,1
16,34,NA,NA,"Albania",0.83627225034391,-1.81043378482764,1,1
16,35,NA,NA,"Albania",0.794323244931015,0.0875544064501057,1,1
16,36,NA,NA,"Albania",0.0810197034131257,-1.2448459458899,1,1
16,37,NA,NA,"Albania",-0.254420517098267,-2.97965122518804,1,1
16,38,NA,NA,"Albania",2.05351821305776,-0.380937790298886,1,1
16,39,NA,NA,"Albania",3.23555818829111,-0.717258114355303,1,1
16,40,NA,NA,"Albania",-0.45608454415451,-1.84013326144217,1,1
16,41,NA,NA,"Albania",1.065979602063,-0.53051365211553,1,1
16,42,NA,NA,"Albania",-0.323669672516012,-0.0687285495079304,1,1
16,43,NA,NA,"Albania",0.134993491552802,0.097568705663622,1,1
16,44,NA,NA,"Albania",-1.32134040214561,-1.06782124110911,1,1
16,45,NA,NA,"Albania",0.819639175950889,0.547761437573602,1,1
17,1,800017,800430,"Albania",-1.09915688572832,1.2261,1,0
17,2,800017,800530,"Albania",3.13607662818013,2.0294,1,0
17,3,800017,801254,"Albania",2.78747851287218,1.80895413845658,1,1
17,4,800017,801588,"Albania",0.357534709610656,1.02188793086161,1,1
17,5,800017,801624,"Albania",0.0709221947051664,-1.05283112981586,1,1
17,6,800017,801959,"Albania",1.83686807520327,0.617136223734552,1,1
17,7,800017,801974,"Albania",-0.624468091408622,2.28464185841404,1,1
17,8,800017,802041,"Albania",0.9063,-0.3061,0,0
17,9,800017,803577,"Albania",3.69518764782299,-1.46548624440091,1,1
17,10,800017,803968,"Albania",2.66922161865187,-1.27404874724943,1,1
17,11,800017,804425,"Albania",-0.219712007447769,-1.04975320050167,1,1
17,12,800017,805659,"Albania",0.804940756552995,-0.573079745297159,1,1
17,13,800017,805803,"Albania",0.512887899505434,0.491696805375382,1,1
17,14,800017,805847,"Albania",1.1524,-0.7464,0,0
17,15,800017,807047,"Albania",0.425188944711027,2.10399452829346,1,1
17,16,800017,807453,"Albania",0.881270264785124,-1.30299583650945,1,1
17,17,NA,NA,"Albania",0.394900276174448,-2.15989096251606,1,1
17,18,NA,NA,"Albania",1.18543724576434,-1.44946240663504,1,1
17,19,NA,NA,"Albania",0.989907761740612,-0.539915193055888,1,1
17,20,NA,NA,"Albania",2.73535381029632,1.89050240757513,1,1
17,21,NA,NA,"Albania",0.29909258997836,0.955077270512459,1,1
17,22,NA,NA,"Albania",3.72156122296387,-0.69130784914447,1,1
17,23,NA,NA,"Albania",0.973234085004545,0.291909353090627,1,1
17,24,NA,NA,"Albania",2.67580298267128,0.608164592889746,1,1
17,25,NA,NA,"Albania",0.723871212843635,-0.453658947413464,1,1
17,26,NA,NA,"Albania",-1.33035081448656,-2.93534229426138,1,1
17,27,NA,NA,"Albania",1.31110289641789,0.149778311745223,1,1
17,28,NA,NA,"Albania",3.39176565404537,2.04916410068228,1,1
17,29,NA,NA,"Albania",0.624552240252559,-2.28533544030789,1,1
17,30,NA,NA,"Albania",2.63230275433969,0.584612530149435,1,1
17,31,NA,NA,"Albania",2.38194254067764,0.926798701871729,1,1
17,32,NA,NA,"Albania",0.548425947176319,-0.963899460821714,1,1
17,33,NA,NA,"Albania",-0.545567428069005,0.373079463382096,1,1
17,34,NA,NA,"Albania",3.83807672458866,-1.13771003583448,1,1
17,35,NA,NA,"Albania",3.65866461902895,-1.03313170145244,1,1
17,36,NA,NA,"Albania",2.38664058320741,-0.233155152653108,1,1
17,37,NA,NA,"Albania",2.96917967960005,1.79745168569909,1,1
17,38,NA,NA,"Albania",4.86326324732806,-1.29145679518461,1,1
17,39,NA,NA,"Albania",0.271175815579558,0.219542518153216,1,1
17,40,NA,NA,"Albania",0.97691771144607,0.321544101147596,1,1
